date,state,district,market,crop_type,arrivals_quintals,min_price_rs_quintal,max_price_rs_quintal,modal_price_rs_quintal
2022-06-13,Maharashtra,Hingoli,Hingoli,TURMERIC,304,5761.6,6654,6332.8
2022-06-11,Maharashtra,Hingoli,Hingoli,TURMERIC,6,6000,6200,6100
2022-06-10,Maharashtra,Hingoli,Hingoli,TURMERIC,402,5641.8,6701,6311.4
2022-06-09,Maharashtra,Hingoli,Hingoli,TURMERIC,19,5000,6400,6100
2022-06-08,Maharashtra,Hingoli,Hingoli,TURMERIC,96,5955,6455,6205
2022-06-07,Maharashtra,Hingoli,Hingoli,TURMERIC,16,5650,6150,5825
2022-06-06,Maharashtra,Hingoli,Hingoli,TURMERIC,110,5635,6468.333333333333,6018.333333333333
2022-06-04,Maharashtra,Hingoli,Hingoli,TURMERIC,9,5800,6100,5950
2022-06-03,Maharashtra,Hingoli,Hingoli,TURMERIC,35,5900,6150,6025
2022-06-02,Maharashtra,Hingoli,Hingoli,TURMERIC,103,5790.5,6662.5,6201.5
2022-06-01,Maharashtra,Hingoli,Hingoli,TURMERIC,212,5625,6050,5837.5
2022-05-31,Maharashtra,Hingoli,Hingoli,TURMERIC,121,5520.333333333333,6422.666666666667,6235
2022-05-30,Maharashtra,Hingoli,Hingoli,TURMERIC,44,5266.666666666667,6233.333333333333,5966.666666666667
2022-05-28,Maharashtra,Hingoli,Hingoli,TURMERIC,27,5500,6300,5850
2022-05-27,Maharashtra,Hingoli,Hingoli,TURMERIC,262,5900,6633.333333333333,6250
2022-05-26,Maharashtra,Hingoli,Hingoli,TURMERIC,34,5600,6300,5925
2022-05-25,Maharashtra,Hingoli,Hingoli,TURMERIC,125,5727.5,6675,6251
2022-05-24,Maharashtra,Hingoli,Hingoli,TURMERIC,238,5910.333333333333,6533.333333333333,6263
2022-05-23,Maharashtra,Hingoli,Hingoli,TURMERIC,541,5687.4,6822.2,6324.8
2022-05-20,Maharashtra,Hingoli,Hingoli,TURMERIC,397,5925,6818.75,6322
2022-05-19,Maharashtra,Hingoli,Hingoli,TURMERIC,174,6230,6972.333333333333,6600
2022-05-18,Maharashtra,Hingoli,Hingoli,TURMERIC,435,5826.666666666667,7159,6488.666666666667
2022-05-17,Maharashtra,Hingoli,Hingoli,TURMERIC,359,6300,6933.5,6614.5
2022-05-16,Maharashtra,Hingoli,Hingoli,TURMERIC,17,5500,6500,6200
2022-05-15,Maharashtra,Hingoli,Hingoli,TURMERIC,14,6200,6600,6400
2022-05-13,Maharashtra,Hingoli,Hingoli,TURMERIC,246,6083.333333333333,6891.666666666667,6554
2022-05-12,Maharashtra,Hingoli,Hingoli,TURMERIC,243,6433,8280,7205
2022-05-11,Maharashtra,Hingoli,Hingoli,TURMERIC,368,6438.5,7327.5,6900
2022-05-10,Maharashtra,Hingoli,Hingoli,TURMERIC,258,6627,7355,7025
2022-05-09,Maharashtra,Hingoli,Hingoli,TURMERIC,581,5917,7060.333333333333,6563.666666666667
2022-05-07,Maharashtra,Hingoli,Hingoli,TURMERIC,51,6305,7495,6672
2022-05-06,Maharashtra,Hingoli,Hingoli,TURMERIC,12,6500,7000,6750
2022-05-05,Maharashtra,Hingoli,Hingoli,TURMERIC,14,6500,7000,6750
2022-05-04,Maharashtra,Hingoli,Hingoli,TURMERIC,628,6501,7803.5,7152
2022-05-03,Maharashtra,Hingoli,Hingoli,TURMERIC,2,6500,7000,6750
2022-05-02,Maharashtra,Hingoli,Hingoli,TURMERIC,345,6475,7352.5,6913.5
2022-04-29,Maharashtra,Hingoli,Hingoli,TURMERIC,453,6645.666666666667,7482.666666666667,7097.666666666667
2022-04-28,Maharashtra,Hingoli,Hingoli,TURMERIC,252,6400,7255.5,6927.5
2022-04-27,Maharashtra,Hingoli,Hingoli,TURMERIC,336,6300,7600,7050
2022-04-26,Maharashtra,Hingoli,Hingoli,TURMERIC,442,6600,7368.5,6968.5
2022-04-25,Maharashtra,Hingoli,Hingoli,TURMERIC,569,6348.333333333333,7692.333333333333,7006.666666666667
2022-04-24,Maharashtra,Hingoli,Hingoli,TURMERIC,22,7000,7400,7250
2022-04-23,Maharashtra,Hingoli,Hingoli,TURMERIC,1,7000,7300,7150
2022-04-22,Maharashtra,Hingoli,Hingoli,TURMERIC,308,6750,7900,7275
2022-04-21,Maharashtra,Hingoli,Hingoli,TURMERIC,288,6811,8411,7650
2022-04-20,Maharashtra,Hingoli,Hingoli,TURMERIC,412,6600,7620.25,7207.75
2022-04-19,Maharashtra,Hingoli,Hingoli,TURMERIC,354,6450,8100,7455
2022-04-18,Maharashtra,Hingoli,Hingoli,TURMERIC,812,6479,7793.666666666667,7262.333333333333
2022-04-16,Maharashtra,Hingoli,Hingoli,TURMERIC,253,6937,8237,7487
2022-04-15,Maharashtra,Hingoli,Hingoli,TURMERIC,20,6000,7660,7000
2022-04-13,Maharashtra,Hingoli,Hingoli,TURMERIC,388,6300,7965.5,7315.5
2022-04-12,Maharashtra,Hingoli,Hingoli,TURMERIC,311,6518.5,8218.5,7365.5
2022-04-11,Maharashtra,Hingoli,Hingoli,TURMERIC,877,6508.666666666667,8010.333333333333,7426
2022-04-08,Maharashtra,Hingoli,Hingoli,TURMERIC,278,6985,8800,8181
2022-04-07,Maharashtra,Hingoli,Hingoli,TURMERIC,98,6710,8004,7600
2022-04-06,Maharashtra,Hingoli,Hingoli,TURMERIC,126,6790,8850,7745
2022-04-04,Maharashtra,Hingoli,Hingoli,TURMERIC,243,6700,8430,7565
2022-04-02,Maharashtra,Hingoli,Hingoli,TURMERIC,172,7200,11111,8655
2022-03-25,Maharashtra,Hingoli,Hingoli,TURMERIC,131,6575,8211,7409
2022-03-24,Maharashtra,Hingoli,Hingoli,TURMERIC,200,6900,7800,7350
2022-03-23,Maharashtra,Hingoli,Hingoli,TURMERIC,136,6400,8191,7120
2022-03-21,Maharashtra,Hingoli,Hingoli,TURMERIC,406,6600.5,8106,7362.5
2022-03-16,Maharashtra,Hingoli,Hingoli,TURMERIC,69,6868,8225,7705
2022-03-14,Maharashtra,Hingoli,Hingoli,TURMERIC,299,6677.5,8115.5,7230
2022-03-12,Maharashtra,Hingoli,Hingoli,TURMERIC,61,6500,8120,7400
2022-03-11,Maharashtra,Hingoli,Hingoli,TURMERIC,154,6657.5,7947.5,7352.5
2022-03-10,Maharashtra,Hingoli,Hingoli,TURMERIC,150,6800,7800,7300
2022-03-09,Maharashtra,Hingoli,Hingoli,TURMERIC,99,6117,8271,7150
2022-03-07,Maharashtra,Hingoli,Hingoli,TURMERIC,281,6653.5,8219.5,7330.5
2022-03-04,Maharashtra,Hingoli,Hingoli,TURMERIC,161,7211,8700,7669
2022-03-03,Maharashtra,Hingoli,Hingoli,TURMERIC,123,7102.5,8853,7875
2022-03-02,Maharashtra,Hingoli,Hingoli,TURMERIC,115,6111,8649,7659
2022-02-28,Maharashtra,Hingoli,Hingoli,TURMERIC,261,7225.5,8846.5,7965.5
2022-02-25,Maharashtra,Hingoli,Hingoli,TURMERIC,105,7421,8788,7495
2022-02-24,Maharashtra,Hingoli,Hingoli,TURMERIC,100,7000,8350,7675
2022-02-23,Maharashtra,Hingoli,Hingoli,TURMERIC,151,6911,9231,7931
2022-02-22,Maharashtra,Hingoli,Hingoli,TURMERIC,148,7405,8890,8098
2022-02-21,Maharashtra,Hingoli,Hingoli,TURMERIC,186,7014.5,8090.5,7691.5
2022-02-18,Maharashtra,Hingoli,Hingoli,TURMERIC,100,7300,8400,7850
2022-02-16,Maharashtra,Hingoli,Hingoli,TURMERIC,231,7315.5,9418,8240
2022-02-14,Maharashtra,Hingoli,Hingoli,TURMERIC,317,7254.5,8816,8126.5
2022-02-11,Maharashtra,Hingoli,Hingoli,TURMERIC,194,7282.5,8595,7953
2022-02-10,Maharashtra,Hingoli,Hingoli,TURMERIC,146,7455,9227,8031
2022-02-09,Maharashtra,Hingoli,Hingoli,TURMERIC,228,7450.5,8736.5,7982
2022-02-08,Maharashtra,Hingoli,Hingoli,TURMERIC,209,7330,10111,8216
2022-02-04,Maharashtra,Hingoli,Hingoli,TURMERIC,253,7045.666666666667,8512.333333333334,7997.333333333333
2022-02-03,Maharashtra,Hingoli,Hingoli,TURMERIC,96,7269,9829,8130
2022-02-02,Maharashtra,Hingoli,Hingoli,TURMERIC,218,7615.5,8665.5,8090.5
2022-01-31,Maharashtra,Hingoli,Hingoli,TURMERIC,4,6500,8000,7500
2022-01-28,Maharashtra,Hingoli,Hingoli,TURMERIC,3,7500,7900,7700
2022-01-27,Maharashtra,Hingoli,Hingoli,TURMERIC,201,7931,9129,8405
2022-01-24,Maharashtra,Hingoli,Hingoli,TURMERIC,364,7724.666666666667,9201.666666666666,8243.333333333334
2022-01-21,Maharashtra,Hingoli,Hingoli,TURMERIC,236,7468.333333333333,9101.666666666666,8435
2022-01-20,Maharashtra,Hingoli,Hingoli,TURMERIC,244,8005,9800,8695
2022-01-19,Maharashtra,Hingoli,Hingoli,TURMERIC,334,8111.333333333333,9262.666666666666,8634
2022-01-18,Maharashtra,Hingoli,Hingoli,TURMERIC,193,7600,9005,8405
2022-01-17,Maharashtra,Hingoli,Hingoli,TURMERIC,94,6750,7700,7275
2022-01-12,Maharashtra,Hingoli,Hingoli,TURMERIC,105,8400,9300,8850
2022-01-11,Maharashtra,Hingoli,Hingoli,TURMERIC,13,8000,8600,8400
2022-01-10,Maharashtra,Hingoli,Hingoli,TURMERIC,338,8025,9755.5,8790.5
2022-01-08,Maharashtra,Hingoli,Hingoli,TURMERIC,143,6500,9400,8150
2022-01-07,Maharashtra,Hingoli,Hingoli,TURMERIC,222,7600,9580,8501
2022-01-06,Maharashtra,Hingoli,Hingoli,TURMERIC,211,7400,9205,8351
2022-01-05,Maharashtra,Hingoli,Hingoli,TURMERIC,80,9000,10000,9500
2022-01-03,Maharashtra,Hingoli,Hingoli,TURMERIC,120,8000,9050,8525
2022-01-01,Maharashtra,Hingoli,Hingoli,TURMERIC,292,7400,8590,7857
2024-12-31,Maharashtra,Nanded,Nanded,TURMERIC,41.4,12095,13800,12500
2024-12-27,Maharashtra,Nanded,Nanded,TURMERIC,36.9,11795,13895,12500
2024-12-26,Maharashtra,Nanded,Nanded,TURMERIC,41.8,11990,14095,12700
2024-12-24,Maharashtra,Nanded,Nanded,TURMERIC,67,12000,13445,12700
2024-12-13,Maharashtra,Nanded,Nanded,TURMERIC,14.3,11895,13500,12695
2024-12-09,Maharashtra,Nanded,Nanded,TURMERIC,74,11570,13570,12095
2024-12-05,Maharashtra,Nanded,Nanded,TURMERIC,15.2,11000,13100,12700
2024-12-04,Maharashtra,Nanded,Nanded,TURMERIC,56.6,12095,13495,12100
2024-12-03,Maharashtra,Nanded,Nanded,TURMERIC,41.5,11900,13395,12695
2024-12-02,Maharashtra,Nanded,Nanded,TURMERIC,60.300000000000004,11250,12700,12095
2024-11-27,Maharashtra,Nanded,Nanded,TURMERIC,28.9,11395,13885,12550
2024-11-25,Maharashtra,Nanded,Nanded,TURMERIC,0.4,9000,11801,11000
2024-11-18,Maharashtra,Nanded,Nanded,TURMERIC,77.5,11000,14000,12800
2024-11-13,Maharashtra,Nanded,Nanded,TURMERIC,11.5,10000,13500,12100
2024-11-12,Maharashtra,Nanded,Nanded,TURMERIC,20.6,10895,13895,12495
2024-11-11,Maharashtra,Nanded,Nanded,TURMERIC,57.9,6000,13800,12595
2024-11-08,Maharashtra,Nanded,Nanded,TURMERIC,49.3,8000,14090,12600
2024-11-07,Maharashtra,Nanded,Nanded,TURMERIC,45.2,8000,13595,12500
2024-11-05,Maharashtra,Nanded,Nanded,TURMERIC,34.7,7000,13495,12460
2024-11-04,Maharashtra,Nanded,Nanded,TURMERIC,0.1,10500,10500,10500
2024-11-02,Maharashtra,Nanded,Nanded,TURMERIC,154.9,10601,13801,12701
2024-10-28,Maharashtra,Nanded,Nanded,TURMERIC,25.4,10800,13185,12300
2024-10-25,Maharashtra,Nanded,Nanded,TURMERIC,31.400000000000002,9850,13530.5,12228
2024-10-24,Maharashtra,Nanded,Nanded,TURMERIC,11.7,8895,13250,12895
2024-10-21,Maharashtra,Nanded,Nanded,TURMERIC,27.3,8000,13400,12500
2024-10-18,Maharashtra,Nanded,Nanded,TURMERIC,9.5,7300,12300,11980
2024-10-17,Maharashtra,Nanded,Nanded,TURMERIC,21,7400,13300,12935
2024-10-16,Maharashtra,Nanded,Nanded,TURMERIC,19,10900,12690,12125
2024-10-15,Maharashtra,Nanded,Nanded,TURMERIC,38.1,10000,13650,12800
2024-10-14,Maharashtra,Nanded,Nanded,TURMERIC,41.699999999999996,8500,12940,10222.5
2024-10-10,Maharashtra,Nanded,Nanded,TURMERIC,9,11000,13300,12500
2024-10-04,Maharashtra,Nanded,Nanded,TURMERIC,1,8901,12980,11700
2024-10-03,Maharashtra,Nanded,Nanded,TURMERIC,0.5,4000,6550,6200
2024-09-30,Maharashtra,Nanded,Nanded,TURMERIC,56.4,9500,13475,12405.5
2024-09-28,Maharashtra,Nanded,Nanded,TURMERIC,0.7,8852.5,12002.5,11302.5
2024-09-27,Maharashtra,Nanded,Nanded,TURMERIC,45.4,8525,14005.5,13050
2024-09-26,Maharashtra,Nanded,Nanded,TURMERIC,49.900000000000006,7500,14050,13300
2024-09-25,Maharashtra,Nanded,Nanded,TURMERIC,44.2,8000,14685,13700
2024-09-24,Maharashtra,Nanded,Nanded,TURMERIC,66.3,12000,14345,13500
2024-09-21,Maharashtra,Nanded,Nanded,TURMERIC,0.3,8901,12600,10000
2024-09-20,Maharashtra,Nanded,Nanded,TURMERIC,68.5,11700,14095,13400
2024-09-19,Maharashtra,Nanded,Nanded,TURMERIC,0.3,7800,12301,9100
2024-09-18,Maharashtra,Nanded,Nanded,TURMERIC,51.9,7800,14030.5,12500
2024-09-14,Maharashtra,Nanded,Nanded,TURMERIC,0.7,8500,12800,11700
2024-09-13,Maharashtra,Nanded,Nanded,TURMERIC,33.8,10700,14550,13500
2024-09-09,Maharashtra,Nanded,Nanded,TURMERIC,42.4,8500,14200,13560
2024-09-06,Maharashtra,Nanded,Nanded,TURMERIC,39.1,11400,14500,13655
2024-09-05,Maharashtra,Nanded,Nanded,TURMERIC,38.3,9000,14200,13300
2024-09-04,Maharashtra,Nanded,Nanded,TURMERIC,7.5,7505,13405,12800
2024-08-30,Maharashtra,Nanded,Nanded,TURMERIC,30.5,9725,12197.5,11785
2024-08-29,Maharashtra,Nanded,Nanded,TURMERIC,33.5,7600,13450,12800
2024-08-28,Maharashtra,Nanded,Nanded,TURMERIC,36.9,6250,12500,11895
2024-08-27,Maharashtra,Nanded,Nanded,TURMERIC,17.6,12500,14055,13220
2024-08-26,Maharashtra,Nanded,Nanded,TURMERIC,15.1,11720,14395,13300
2024-08-24,Maharashtra,Nanded,Nanded,TURMERIC,0.3,9000,12400,10000
2024-08-23,Maharashtra,Nanded,Nanded,TURMERIC,9.799999999999999,9333.333333333334,11400,10433.333333333334
2024-08-10,Maharashtra,Nanded,Nanded,TURMERIC,0.3,6100,12000,10000
2024-08-08,Maharashtra,Nanded,Nanded,TURMERIC,40.6,12745,15500,14580
2024-08-07,Maharashtra,Nanded,Nanded,TURMERIC,73.9,9600,14795,14100
2024-08-06,Maharashtra,Nanded,Nanded,TURMERIC,48,7500,15000,14200
2024-08-05,Maharashtra,Nanded,Nanded,TURMERIC,54,9300,14785,14200
2024-07-31,Maharashtra,Nanded,Nanded,TURMERIC,,10750,14522.5,14050
2024-07-24,Maharashtra,Nanded,Nanded,TURMERIC,,9001,14100,13000
2024-07-22,Maharashtra,Nanded,Nanded,TURMERIC,,10000,14900,12400
2024-07-18,Maharashtra,Nanded,Nanded,TURMERIC,,13500,15695,15000
2024-07-16,Maharashtra,Nanded,Nanded,TURMERIC,,13350,15300,14800
2024-07-15,Maharashtra,Nanded,Nanded,TURMERIC,,13581,14000,13790
2024-07-11,Maharashtra,Nanded,Nanded,TURMERIC,,12200,14500,14085
2024-07-10,Maharashtra,Nanded,Nanded,TURMERIC,,10450,13297.5,12275
2024-07-09,Maharashtra,Nanded,Nanded,TURMERIC,,12000,15185,14295
2024-07-08,Maharashtra,Nanded,Nanded,TURMERIC,,8800,14300,10000
2024-07-06,Maharashtra,Nanded,Nanded,TURMERIC,,8100,15001,14500
2024-07-04,Maharashtra,Nanded,Nanded,TURMERIC,,11650,15275.5,13400
2024-07-03,Maharashtra,Nanded,Nanded,TURMERIC,,11900,15895,14895
2024-07-02,Maharashtra,Nanded,Nanded,TURMERIC,,12000,15795,15095
2024-06-28,Maharashtra,Nanded,Nanded,TURMERIC,,10750,15825.5,14600
2024-06-21,Maharashtra,Nanded,Nanded,TURMERIC,,10100,15400,14500
2024-06-20,Maharashtra,Nanded,Nanded,TURMERIC,,10000,15600,14000
2024-06-12,Maharashtra,Nanded,Nanded,TURMERIC,,11300,13405.5,13125
2024-06-08,Maharashtra,Nanded,Nanded,TURMERIC,,11005,11250,11127
2024-06-07,Maharashtra,Nanded,Nanded,TURMERIC,,11000,15500,14011
2024-06-01,Maharashtra,Nanded,Nanded,TURMERIC,,14435,15002,14718
2024-05-30,Maharashtra,Nanded,Nanded,TURMERIC,3.2,10000,16500,15000
2024-05-29,Maharashtra,Nanded,Nanded,TURMERIC,3,14450,14550,14500
2024-05-27,Maharashtra,Nanded,Nanded,TURMERIC,0.5,15000,17500,16500
2024-05-25,Maharashtra,Nanded,Nanded,TURMERIC,0.6,13901,13901,13901
2024-05-22,Maharashtra,Nanded,Nanded,TURMERIC,3.4000000000000004,12300,16950,15375.5
2024-05-19,Maharashtra,Nanded,Nanded,TURMERIC,2.2,9000,17000,14000
2024-05-18,Maharashtra,Nanded,Nanded,TURMERIC,1.3,12100,14705,14200
2024-05-17,Maharashtra,Nanded,Nanded,TURMERIC,4.6,11890,14580,14196
2024-05-13,Maharashtra,Nanded,Nanded,TURMERIC,0.2,11000,17000,14000
2024-05-12,Maharashtra,Nanded,Nanded,TURMERIC,4,12000,17000,15000
2024-05-11,Maharashtra,Nanded,Nanded,TURMERIC,2.5,12825,15000,13913
2024-05-09,Maharashtra,Nanded,Nanded,TURMERIC,1.5,12200,14900,13600
2024-05-04,Maharashtra,Nanded,Nanded,TURMERIC,4.5,11615,15644,14679.5
2024-05-03,Maharashtra,Nanded,Nanded,TURMERIC,1,10400,16000,15100
2024-04-29,Maharashtra,Nanded,Nanded,TURMERIC,1.3,14151,17000,14600
2024-04-27,Maharashtra,Nanded,Nanded,TURMERIC,1,14920,15711,15305
2024-04-26,Maharashtra,Nanded,Nanded,TURMERIC,2,11000,15700,14800
2024-04-25,Maharashtra,Nanded,Nanded,TURMERIC,0.8,10000,17750,14500
2024-04-24,Maharashtra,Nanded,Nanded,TURMERIC,1,10000,15100,14000
2024-04-06,Maharashtra,Nanded,Nanded,TURMERIC,2.5,11525.5,14150,11813
2024-04-05,Maharashtra,Nanded,Nanded,TURMERIC,199.3,12402.5,15232.5,14512.5
2024-04-04,Maharashtra,Nanded,Nanded,TURMERIC,222.7,10600,17100,15000
2024-04-03,Maharashtra,Nanded,Nanded,TURMERIC,,13400,17445,15000
2024-04-02,Maharashtra,Nanded,Nanded,TURMERIC,,7000,17100,14845
2024-03-30,Maharashtra,Nanded,Nanded,TURMERIC,15.8,4300,4350,4350
2024-03-28,Maharashtra,Nanded,Nanded,TURMERIC,0.6,9001,14900,11900
2024-03-26,Maharashtra,Nanded,Nanded,TURMERIC,132.7,13400,18200,15000
2024-03-22,Maharashtra,Nanded,Nanded,TURMERIC,78.8,11000,18095,16395
2024-03-21,Maharashtra,Nanded,Nanded,TURMERIC,63.7,7000,16885,14500
2024-03-20,Maharashtra,Nanded,Nanded,TURMERIC,56.2,10500,16297.5,14225
2024-03-19,Maharashtra,Nanded,Nanded,TURMERIC,57.2,14000,17300,15690
2024-03-18,Maharashtra,Nanded,Nanded,TURMERIC,64.1,11100,17000,15500
2024-03-15,Maharashtra,Nanded,Nanded,TURMERIC,133.6,12000,16650,14250
2024-03-14,Maharashtra,Nanded,Nanded,TURMERIC,2.1,10100,14500,14100
2024-03-12,Maharashtra,Nanded,Nanded,TURMERIC,64.5,12500,17600,16000
2024-03-11,Maharashtra,Nanded,Nanded,TURMERIC,92,12000,17850,14895
2024-03-05,Maharashtra,Nanded,Nanded,TURMERIC,60.8,9495,15501,13700
2024-03-04,Maharashtra,Nanded,Nanded,TURMERIC,76.7,10500,15825,13700
2024-03-02,Maharashtra,Nanded,Nanded,TURMERIC,1,10000,10000,10000
2024-02-28,Maharashtra,Nanded,Nanded,TURMERIC,59.6,10000,14400,13200
2024-02-27,Maharashtra,Nanded,Nanded,TURMERIC,73,11300,14795,13105
2024-02-22,Maharashtra,Nanded,Nanded,TURMERIC,47,9000,15377,12300
2024-02-21,Maharashtra,Nanded,Nanded,TURMERIC,54,9095,13545,12395
2024-02-16,Maharashtra,Nanded,Nanded,TURMERIC,57,10495,14495,12505
2024-02-15,Maharashtra,Nanded,Nanded,TURMERIC,80,8200,13945,12425
2024-02-13,Maharashtra,Nanded,Nanded,TURMERIC,78,9600,13500,12000
2024-02-12,Maharashtra,Nanded,Nanded,TURMERIC,75,4000,13560,12395
2024-02-07,Maharashtra,Nanded,Nanded,TURMERIC,44,10410,14100,12395
2024-02-02,Maharashtra,Nanded,Nanded,TURMERIC,65,9000,13695,12250
2024-02-01,Maharashtra,Nanded,Nanded,TURMERIC,72,9995,14100,12000
2024-01-15,Maharashtra,Nanded,Nanded,TURMERIC,17,9295,11995,10850
2024-01-12,Maharashtra,Nanded,Nanded,TURMERIC,16,8500,11385,10600
2024-01-04,Maharashtra,Nanded,Nanded,TURMERIC,37,9150,12300,11000
2024-01-02,Maharashtra,Nanded,Nanded,TURMERIC,33,9000,13000,12025
2024-01-01,Maharashtra,Nanded,Nanded,TURMERIC,9,10495,12395,10495
2023-12-30,Maharashtra,Nanded,Nanded,TURMERIC,1,6500,10800,8500
2023-12-28,Maharashtra,Nanded,Nanded,TURMERIC,13,7495,11490,10885
2023-12-27,Maharashtra,Nanded,Nanded,TURMERIC,15,9445,12500,11500
2023-12-22,Maharashtra,Nanded,Nanded,TURMERIC,19,8900,11840,11000
2023-12-21,Maharashtra,Nanded,Nanded,TURMERIC,13,9500,12250,11400
2023-12-20,Maharashtra,Nanded,Nanded,TURMERIC,10,7250,11895,9250
2023-12-19,Maharashtra,Nanded,Nanded,TURMERIC,25,8900,13500,11300
2023-12-18,Maharashtra,Nanded,Nanded,TURMERIC,2,9000,10900,10400
2023-12-15,Maharashtra,Nanded,Nanded,TURMERIC,23,10000,12000,11500
2023-12-07,Maharashtra,Nanded,Nanded,TURMERIC,,8300,13190,11000
2023-11-28,Maharashtra,Nanded,Nanded,TURMERIC,44,7700,12585,12000
2023-11-24,Maharashtra,Nanded,Nanded,TURMERIC,25,9500,12895,11200
2023-11-22,Maharashtra,Nanded,Nanded,TURMERIC,26,8495,12495,11100
2023-11-21,Maharashtra,Nanded,Nanded,TURMERIC,,5401,5401,5401
2023-11-17,Maharashtra,Nanded,Nanded,TURMERIC,19,8300,12805,12215
2023-11-16,Maharashtra,Nanded,Nanded,TURMERIC,19,8000,13700,12100
2023-11-09,Maharashtra,Nanded,Nanded,TURMERIC,4,9000,12050,11000
2023-11-07,Maharashtra,Nanded,Nanded,TURMERIC,7,7000,11600,10500
2023-11-06,Maharashtra,Nanded,Nanded,TURMERIC,12,6700,12185,11000
2023-11-04,Maharashtra,Nanded,Nanded,TURMERIC,,6000,6800,6350
2023-10-26,Maharashtra,Nanded,Nanded,TURMERIC,1,8101,10525,10200
2023-10-25,Maharashtra,Nanded,Nanded,TURMERIC,1,5600,8000,7700
2023-10-18,Maharashtra,Nanded,Nanded,TURMERIC,1,5200,7011,5500
2023-10-16,Maharashtra,Nanded,Nanded,TURMERIC,9,6601,8356,7406
2023-10-13,Maharashtra,Nanded,Nanded,TURMERIC,2,7400,9292.5,8450
2023-10-11,Maharashtra,Nanded,Nanded,TURMERIC,,4000,8100,7000
2023-10-10,Maharashtra,Nanded,Nanded,TURMERIC,11,8100,12095,10700
2023-10-09,Maharashtra,Nanded,Nanded,TURMERIC,16,6500,9653.333333333334,8533.333333333334
2023-10-06,Maharashtra,Nanded,Nanded,TURMERIC,37,10195,12500,11700
2023-10-04,Maharashtra,Nanded,Nanded,TURMERIC,1,5800,11502,6000
2023-10-02,Maharashtra,Nanded,Nanded,TURMERIC,,4500,7000,5750
2023-09-30,Maharashtra,Nanded,Nanded,TURMERIC,,5000,8200,7000
2023-09-29,Maharashtra,Nanded,Nanded,TURMERIC,2,5150,10500,10125
2023-09-27,Maharashtra,Nanded,Nanded,TURMERIC,1,5375,10300,7825
2023-09-16,Maharashtra,Nanded,Nanded,TURMERIC,1,5600,11300,10500
2023-09-15,Maharashtra,Nanded,Nanded,TURMERIC,53,6800,12177.5,11335
2023-09-12,Maharashtra,Nanded,Nanded,TURMERIC,,9100,9100,9100
2023-09-11,Maharashtra,Nanded,Nanded,TURMERIC,1,5000,10200,7001
2023-09-09,Maharashtra,Nanded,Nanded,TURMERIC,,5500,10500,9500
2023-09-08,Maharashtra,Nanded,Nanded,TURMERIC,17,6316.666666666667,10033.333333333334,8365
2023-09-04,Maharashtra,Nanded,Nanded,TURMERIC,1,5600,12000,11700
2023-09-01,Maharashtra,Nanded,Nanded,TURMERIC,63,7200,15500,12195
2023-08-30,Maharashtra,Nanded,Nanded,TURMERIC,,4803,4803,4803
2023-08-28,Maharashtra,Nanded,Nanded,TURMERIC,1,5350,10250,8750
2023-08-26,Maharashtra,Nanded,Nanded,TURMERIC,2,5325.5,7755.5,7430
2023-08-25,Maharashtra,Nanded,Nanded,TURMERIC,2,5600,13000,10250
2023-08-24,Maharashtra,Nanded,Nanded,TURMERIC,112,6995,14800,12500
2023-08-22,Maharashtra,Nanded,Nanded,TURMERIC,,8503,8503,8503
2023-08-18,Maharashtra,Nanded,Nanded,TURMERIC,99,7550,13247.5,10750
2023-08-17,Maharashtra,Nanded,Nanded,TURMERIC,116,8000,16530,14000
2023-08-16,Maharashtra,Nanded,Nanded,TURMERIC,,8500,8500,8500
2023-08-14,Maharashtra,Nanded,Nanded,TURMERIC,,6005,7007,6506
2023-08-12,Maharashtra,Nanded,Nanded,TURMERIC,1,7650,10515.5,10295.5
2023-08-11,Maharashtra,Nanded,Nanded,TURMERIC,147,6750,16000,12797.5
2023-08-10,Maharashtra,Nanded,Nanded,TURMERIC,88,7000,19500.5,13025
2023-08-09,Maharashtra,Nanded,Nanded,TURMERIC,129,7117.666666666667,11301.333333333334,10201
2023-08-08,Maharashtra,Nanded,Nanded,TURMERIC,106,8547.5,13750,11375
2023-08-07,Maharashtra,Nanded,Nanded,TURMERIC,121,6982,13101.666666666666,11166.666666666666
2023-08-05,Maharashtra,Nanded,Nanded,TURMERIC,2,6969,14500,12300
2023-08-04,Maharashtra,Nanded,Nanded,TURMERIC,169,6666.666666666667,13365,11275
2023-08-03,Maharashtra,Nanded,Nanded,TURMERIC,166,6000,17375.5,13250
2023-08-02,Maharashtra,Nanded,Nanded,TURMERIC,190,7833.333333333333,14668.333333333334,11287
2023-08-01,Maharashtra,Nanded,Nanded,TURMERIC,,6006,6006,6006
2023-07-31,Maharashtra,Nanded,Nanded,TURMERIC,3,6000,12900,11000
2023-07-28,Maharashtra,Nanded,Nanded,TURMERIC,2,6000,11712,10000
2023-07-27,Maharashtra,Nanded,Nanded,TURMERIC,182,8200,20500,13000
2023-07-26,Maharashtra,Nanded,Nanded,TURMERIC,178,7000,15000,12900
2023-07-25,Maharashtra,Nanded,Nanded,TURMERIC,197,7901,12501,9501
2023-07-24,Maharashtra,Nanded,Nanded,TURMERIC,229,6333.333333333333,11150,9587
